player_id,height,current_rank
350691,,895
396821,,946
189604,,877
227434,,945
91916,,397
268807,,1154
277721,,1464
420914,,967
247858,1.78,999
340528,,1019
215166,,189
53789,1.75,91
369438,,230
18808,1.73,104
115479,,551
196929,1.93,754
152766,,516
448232,,827
286552,,1360
231562,1.8,925
58207,,808
285228,,798
99775,,847
314394,,1275
377410,,1077
197536,,878
66516,,895
280198,,1325
362567,,851
152054,,1117
389553,1.83,1499
189831,1.93,1353
385294,,1493
369288,1.78,707
281477,,1245
47969,,
245531,1.85,811
248845,1.8,860
283488,1.85,696
212809,1.85,674
221806,1.7,30
373036,,774
88494,,647
102151,1.88,52
308077,1.63,996
313796,,371
221015,1.81,897
379442,1.88,912
221383,1.91,761
261752,1.78,835
270414,1.88,640
272506,1.8,956
180948,,1037
210981,,991
285840,1.78,1495
170976,1.88,1800
273679,1.93,145
38183,1.83,140
264372,1.83,59
36678,1.88,274
414353,,862
382906,,1262
297948,,
403896,,1168
403166,,861
122660,,840
299625,,821
71736,,819
360263,,1265
122668,,710
410066,,707
99383,,1013
212596,1.85,1443
215286,1.85,1166
168404,1.96,1130
196958,,1338
207077,1.85,1039
51839,1.7,312
288611,,650
90274,,1319
223130,,368
78785,,384
113905,1.85,158
248329,,329
148264,,427
214262,,425
232057,1.85,146
207575,1.83,154
50148,1.83,874
197935,1.78,978
46390,1.83,245
255992,1.8,694
297194,,294
460162,,724
284014,,208
191769,,325
238275,,238
79443,1.68,389
321792,,306
189311,1.75,198
457906,,831
41404,1.7,125
425525,1.78,1066
248845,1.8,860
283488,1.85,696
291050,1.88,718
192341,,1334
245531,1.85,811
308077,1.63,996
369288,1.78,707
386201,,1468
390958,,737
265438,1.85,1433
231562,1.8,925
289233,1.85,106
351204,1.83,527
200777,1.75,199
244416,1.85,610
76251,1.85,385
191056,1.75,595
330429,,1113
421776,,1142
264414,,969
382898,,1106
382887,,944
407873,,1020
447347,,1037
210981,,991
60392,1.76,51
299618,,535
132412,1.76,415
341203,,1220
288841,,428
206602,1.73,216
265808,1.75,780
339767,,480
24412,1.88,544
330085,1.78,537
100317,,1484
317520,,416
291202,,543
25822,,576
49638,1.91,1486
338890,1.88,465
407382,,1219
67743,,235
265627,1.83,471
201729,,361
298800,,974
217150,,1407
395238,,1453
107429,,553
132558,1.83,225
226833,1.78,298
245307,,487
233686,,1352
180946,1.93,1023
394384,,1115
189604,,877
396821,,946
227434,,945
340528,,1019
247858,1.78,999
350691,,895
342249,,944
215722,1.78,1292
230339,1.78,838
207083,1.85,1072
308287,,942
425525,1.78,1066
238867,1.85,890
281447,1.78,686
204529,1.78,462
81275,1.7,888
108563,1.75,521
341168,1.88,729
87090,,284
296354,,548
50064,,339
284048,1.7,372
152766,,516
137932,,249
220536,,734
92442,1.68,184
336308,,209
303360,,200
88494,,647
377363,1.88,445
362564,1.8,636
168526,,405
301488,,426
194136,1.93,499
362567,,851
448232,,827
277240,,1278
340742,1.78,429
246103,,711
342909,1.93,648
318573,1.85,654
408582,,1360
401472,,1294
189570,,308
197536,,878
66516,,895
213079,1.75,553
379442,1.88,912
270414,1.88,640
210981,,991
272506,1.8,956
180948,,1037
240100,,193
227431,1.82,42
75813,1.93,48
238300,1.83,63
207575,1.83,154
79467,1.83,227
49417,1.8,205
32466,1.68,341
191842,1.83,303
175070,1.83,279
325141,1.91,306
289233,1.85,106
47767,1.83,293
245307,,487
289146,2.03,162
132370,1.7,13
59702,1.85,14
49171,1.7,121
396293,,131
64085,1.64,124
23082,1.68,101
52388,1.64,298
79467,1.83,227
79223,1.88,583
39712,1.88,296
46390,1.83,245
58369,1.83,264
16720,1.83,97
75813,1.93,48
67154,1.83,125
167370,1.88,43
238300,1.83,63
94485,1.83,128
59702,1.85,14
36067,1.74,34
327924,1.75,188
105463,1.8,37
227431,1.82,42
90664,1.8,32
83263,1.8,384
26204,1.85,869
58877,1.88,420
204329,1.78,229
342835,1.78,261
172482,1.88,217
291263,1.91,316
19847,1.8,43
221410,1.85,113
155556,,194
19788,1.69,482
69988,1.7,79
19202,1.64,94
318574,,85
163996,1.88,242
220537,1.8,413
261017,1.96,244
91240,1.8,210
406808,1.93,778
47767,1.83,293
255449,1.88,273
56017,1.93,181
294337,1.78,190
65382,1.88,399
57289,1.8,135
102151,1.88,52
47975,1.93,56
54573,1.8,85
16822,1.88,96
108565,1.83,93
271389,1.78,113
92074,1.91,78
240100,,193
256104,1.7,112
97995,1.78,134
221362,,170
23082,1.68,101
255391,1.7,136
137962,1.73,89
71660,1.88,99
48632,1.91,62
129368,1.8,57
87690,1.83,40
124656,1.88,72
39711,1.83,98
77223,1.85,95
52276,1.88,248
195315,,433
50915,1.69,500
157672,1.72,271
272473,,475
222977,,1065
107429,,553
25822,,576
341203,,1220
132370,1.7,13
66476,1.8,286
41404,1.7,125
66968,1.75,19
417200,,430
110215,,
413166,,1422
106141,,
341168,1.88,729
25838,1.8,112
284167,,559
289166,,431
168526,,405
196442,,411
237188,1.83,133
91916,,397
215166,,189
20732,1.86,36
53789,1.75,91
264980,1.66,58
369438,,230
18808,1.73,104
115479,,551
196929,1.93,754
88494,,647
313796,,371
221015,1.81,897
379442,1.88,912
221383,1.91,761
261752,1.78,835
270414,1.88,640
272506,1.8,956
180948,,1037
210981,,991
285840,1.78,1495
170976,1.88,1800
273679,1.93,145
38183,1.83,140
264372,1.83,59
287181,1.83,157
308084,1.83,77
36678,1.88,274
414353,,862
382906,,1262
297948,,
403896,,1168
403166,,861
122660,,840
299625,,821
71736,,819
360263,,1265
122668,,710
410066,,707
99383,,1013
212596,1.85,1443
135032,1.88,1138
212763,1.93,800
101211,1.83,1486
422758,1.91,908
215286,1.85,1166
241742,1.8,983
168404,1.96,1130
196958,,1338
207077,1.85,1039
51839,1.7,312
288611,,650
90274,,1319
223130,,368
78785,,384
113905,1.85,158
248329,,329
148264,,427
214262,,425
232057,1.85,146
207575,1.83,154
50148,1.83,874
197935,1.78,978
46390,1.83,245
255992,1.8,694
297194,,294
460162,,724
106341,,185
284014,,208
155952,1.74,301
191769,,325
238275,,238
333770,,432
390973,,395
79443,1.68,389
224033,1.63,380
138452,1.7,412
321792,,306
136372,,546
189311,1.75,198
80535,,258
41404,1.7,125
425525,1.78,1066
248845,1.8,860
283488,1.85,696
291050,1.88,718
192341,,1334
245531,1.85,811
308077,1.63,996
369288,1.78,707
386201,,1468
390958,,737
265438,1.85,1433
231562,1.8,925
289233,1.85,106
351204,1.83,527
200777,1.75,199
244416,1.85,610
76251,1.85,385
191056,1.75,595
330429,,1113
421776,,1142
264414,,969
382898,,1106
382887,,944
407873,,1020
447347,,1037
210981,,991
90664,1.8,32
60392,1.76,51
299618,,535
132412,1.76,415
341203,,1220
288841,,428
206602,1.73,216
265808,1.75,780
339767,,480
24412,1.88,544
330085,1.78,537
100317,,1484
317520,,416
291202,,543
25822,,576
49638,1.91,1486
338890,1.88,465
407382,,1219
67743,,235
265627,1.83,471
201729,,361
298800,,974
217150,,1407
395238,,1453
107429,,553
202181,1.78,329
132558,1.83,225
226833,1.78,298
222958,1.93,476
245307,,487
233686,,1352
180946,1.93,1023
195840,1.96,33
226805,2.01,177
254742,1.85,32
205906,1.73,81
394384,,1115
189604,,877
396821,,946
227434,,945
340528,,1019
247858,1.78,999
350691,,895
342249,,944
215722,1.78,1292
230339,1.78,838
207083,1.85,1072
308287,,942
425525,1.78,1066
238867,1.85,890
281447,1.78,686
204529,1.78,462
81275,1.7,888
108563,1.75,521
341168,1.88,729
87090,,284
296354,,548
236833,,290
354634,1.68,322
74875,,542
50064,,339
284048,1.7,372
384606,,622
97415,,453
348987,,268
152766,,516
372053,,435
137932,,249
220536,,734
92442,1.68,184
336308,,209
231620,1.8,375
303360,,200
88494,,647
377363,1.88,445
362564,1.8,636
48318,1.77,152
168526,,405
301488,,426
248273,,264
210717,,343
194136,1.93,499
362567,,851
448232,,827
277240,,1278
340742,1.78,429
246103,,711
342909,1.93,648
318573,1.85,654
408582,,1360
401472,,1294
189570,,308
197536,,878
66516,,895
213079,1.75,553
221515,1.85,105
328075,1.75,469
120958,1.83,724
297199,1.78,320
379442,1.88,912
270414,1.88,640
221383,1.91,761
261752,1.78,835
210981,,991
272506,1.8,956
16564,1.8,555
180948,,1037
381917,1.78,492
333081,1.88,455
85877,1.75,428
107483,1.73,525
299625,,821
122668,,710
410066,,707
154716,,
71736,,819
360302,,1133
414511,,385
161038,,320
266221,,495
408819,,708
65452,,681
52691,1.68,213
223130,,368
111879,,228
110281,1.7,366
214262,,425
133080,,787
288611,,650
248329,,329
36678,1.88,274
232057,1.85,146
38493,1.88,239
113905,1.85,158
213076,1.88,330
283488,1.85,696
369287,,834
65992,1.73,588
111609,1.78,386
333004,1.83,689
192342,1.83,1226
163492,1.85,1064
448184,,1110
300296,1.91,784
462062,1.68,684
373196,,1000
115463,1.91,519
217835,1.83,533
277195,1.83,625
385294,,1493
274685,,440
79315,,447
47876,1.84,272
199378,1.7,634
158636,,318
329816,1.85,752
326246,1.88,349
53483,1.83,393
221339,1.8,564
212808,1.85,922
190877,1.8,621
106141,,
187892,1.73,538
407882,,1263
64315,,531
100097,1.85,643
476537,,1238
255129,,772
313796,,371
108709,1.8,650
58547,,673
126402,1.88,440
329554,,694
205252,,697
301521,,807
348712,,330
194356,,358
240100,,193
227431,1.82,42
408582,,1360
448232,,827
371934,,1278
280837,,479
47969,,
107347,1.85,753
232615,1.85,370
407382,,1219
79597,1.78,1317
392635,,1371
186885,1.83,340
350691,,895
340528,,1019
396821,,946
268807,,1154
407383,,919
227434,,945
75813,1.93,48
224115,,703
421776,,1142
418056,,1360
37916,1.86,
420894,,748
237568,,755
55885,,471
447347,,1037
64590,,598
284061,,715
342875,,466
234320,,586
207365,,240
118058,,699
195437,,386
50643,,205
191637,1.8,617
339767,,480
336215,1.78,276
299618,,535
92442,1.68,184
253842,1.85,263
100093,1.8,1215
118040,1.8,498
215719,,1176
400489,,1241
341952,1.88,713
228662,,1204
425525,1.78,1066
197809,1.83,407
161270,,494
460257,,1054
220536,,734
183861,1.65,107
336308,,209
100341,,360
235961,,793
236833,,290
270414,1.88,640
180948,,1037
269909,1.75,308
217446,1.85,493
384606,,622
273679,1.93,145
135032,1.88,1138
212763,1.93,800
241742,1.8,983
215286,1.85,1166
212596,1.85,1443
168404,1.96,1130
394375,,894
403896,,1168
265632,,1140
16822,1.88,84
38183,1.83,207
169496,1.96,29
221012,1.85,22
131442,1.88,115
48632,1.91,63
42379,1.8,67
39711,1.83,106
185388,1.88,21
192013,1.93,28
238300,1.83,66
167370,1.88,55
16720,1.83,102
339452,1.88,276
187230,1.91,401
207575,1.83,153
79467,1.83,224
182967,1.75,445
49417,1.8,203
32466,1.68,341
46390,1.83,233
17017,1.85,270
106153,1.96,266
191842,1.83,302
153826,1.78,287
175070,1.83,277
325141,1.91,312
200777,1.75,205
289233,1.85,114
56017,1.93,183
47767,1.83,289
132558,1.83,223
245307,,572
289146,2.03,198
145122,1.83,218
132370,1.7,13
60398,1.78,12
59702,1.85,14
186312,1.84,4
90664,1.8,30
258756,1.75,262
19728,1.76,22
19847,1.8,45
336222,,112
49171,1.7,132
264980,1.66,55
19788,1.69,482
396293,,129
390986,,324
253356,1.74,148
64085,1.64,125
231208,,306
23082,1.68,99
256104,1.7,111
52388,1.64,297
39712,1.88,294
75813,1.93,47
192013,1.93,28
67154,1.83,110
167370,1.88,55
238300,1.83,62
36067,1.74,37
26204,1.85,766
58877,1.88,462
204329,1.78,228
342835,1.78,267
155556,,193
19788,1.69,482
69988,1.7,78
19202,1.64,98
163996,1.88,237
91240,1.8,207
294337,1.78,193
65382,1.88,408
105607,1.96,157
102151,1.88,54
47975,1.93,59
54573,1.8,106
108565,1.83,79
271389,1.78,117
256104,1.7,111
334293,1.91,288
129368,1.8,59
87690,1.83,42
124656,1.88,69
39711,1.83,97
77223,1.85,96
20732,1.86,59
264980,1.66,56
369438,,229
287181,1.83,161
308084,1.83,76
135032,1.88,1133
212763,1.93,821
101211,1.83,1486
422758,1.91,907
241742,1.8,961
106341,,184
155952,1.74,301
333770,,455
390973,,392
224033,1.63,375
138452,1.7,411
136372,,543
80535,,258
41404,1.7,132
244416,1.85,673
90664,1.8,30
291202,,552
201729,,359
49660,1.8,456
202181,1.78,333
132558,1.83,223
226833,1.78,305
222958,1.93,477
245307,,572
195840,1.96,33
226805,2.01,170
254742,1.85,32
205906,1.73,82
81275,1.7,929
108563,1.75,516
236833,,289
354634,1.68,328
74875,,548
384606,,617
97415,,455
348987,,278
152766,,524
372053,,430
231620,1.8,563
48318,1.77,150
301488,,448
248273,,264
210717,,339
221515,1.85,105
328075,1.75,468
120958,1.83,758
297199,1.78,319
379442,1.88,910
270414,1.88,637
221383,1.91,762
261752,1.78,836
210981,,986
272506,1.8,967
16564,1.8,553
180948,,1034
381917,1.78,494
333081,1.88,452
85877,1.75,443
107483,1.73,500
299625,,855
122668,,732
410066,,763
154716,,
71736,,821
360302,,1132
414511,,385
161038,,319
266221,,528
408819,,707
65452,,681
52691,1.68,208
223130,,364
111879,,227
110281,1.7,378
214262,,434
133080,,782
288611,,683
248329,,327
36678,1.88,269
232057,1.85,144
36595,1.8,165
38493,1.88,236
113905,1.85,154
80613,,600
213076,1.88,336
368344,,454
283488,1.85,697
369287,,835
422838,,599
297369,1.83,478
137948,,247
92879,1.71,203
46651,1.73,450
220801,1.78,140
141892,1.66,105
65992,1.73,591
58423,1.64,190
26120,1.83,165
78785,,381
111609,1.78,387
333004,1.83,683
192342,1.83,1175
163492,1.85,1081
448184,,1151
300296,1.91,783
462062,1.68,695
152864,1.8,619
373196,,997
115463,1.91,531
217835,1.83,559
277195,1.83,633
385294,,1493
305655,1.83,761
274685,,447
79315,,445
47876,1.84,269
199378,1.7,631
250859,,374
158636,,317
329816,1.85,746
326246,1.88,351
207606,,789
383990,1.83,1394
280125,1.78,1019
215377,1.75,800
53483,1.83,398
405559,,1096
221339,1.8,558
212808,1.85,920
190877,1.8,619
233686,,1344
106141,,
187892,1.73,520
94747,1.83,543
407882,,1251
64315,,540
100097,1.85,655
476537,,1237
255129,,769
313796,,367
108709,1.8,802
58547,,666
126402,1.88,449
54983,,730
329554,,702
205252,,696
301521,,808
215329,,345
305745,,546
211014,1.64,290
348712,,314
275530,,163
194356,,352
38180,1.83,477
326949,1.83,490
269909,1.75,311
452586,,1107
284014,,222
189311,1.75,199
238275,,237
99429,,383
377410,,1078
260195,,579
408582,,1362
448232,,814
371934,,1277
280837,,488
47969,,
107347,1.85,764
232615,1.85,369
407382,,1218
79597,1.78,1398
392635,,1369
186885,1.83,388
281443,1.83,1020
350691,,909
340528,,1017
396821,,940
268807,,1154
407383,,984
227434,,952
75813,1.93,47
224115,,695
421776,,1141
418056,,1362
37916,1.86,
420894,,752
237568,,762
330429,,1117
55885,,471
318710,,699
256098,,520
335085,,698
447347,,1036
64590,,666
205282,,498
284061,,725
342875,,465
234320,,585
207365,,245
118058,,708
195437,,384
50643,,221
191637,1.8,619
339767,,510
336215,1.78,274
299618,,534
281447,1.78,692
92442,1.68,181
253842,1.85,263
100093,1.8,1212
118040,1.8,499
215719,,1176
400489,,1237
341952,1.88,713
228662,,1252
425525,1.78,1085
197809,1.83,397
161270,,497
265808,1.75,792
460257,,1144
220536,,728
183861,1.65,110
336308,,206
100341,,358
235961,,795
236833,,289
270414,1.88,638
199488,1.78,401
180948,,1034
48225,1.73,433
82133,1.93,293
269909,1.75,311
217446,1.85,495
293708,,299
384606,,617
231620,1.8,563
161038,,329
273679,1.93,144
207606,,789
135032,1.88,1133
89476,1.78,876
212763,1.93,821
328080,1.83,571
241742,1.8,961
187218,1.83,407
211336,1.83,778
215286,1.85,1211
212596,1.85,1443
332537,,1351
215286,1.85,1211
212596,1.85,1443
373687,1.75,1344
168404,1.96,1124
394375,,1006
98607,1.85,384
122668,,734
71484,1.75,240
410066,,759
403896,,1196
384697,,676
406665,,268
333770,,436
80535,,258
119496,,373
265632,,1141
67743,,239
24412,1.88,554
206602,1.73,227
342875,,465
192406,,772
50643,,221
168524,,613
217150,,1223
342909,1.93,664
108709,1.8,802
340742,1.78,474
393344,1.91,839
111609,1.78,388
291202,,552
207365,,245
237568,,762
213076,1.88,336
197809,1.83,397
412849,,986
245109,1.93,844
445463,,656
64315,,545
189570,,301
186885,1.83,387
238867,1.85,946
462062,1.68,695
47876,1.84,272
187892,1.73,444
108563,1.75,516
108621,,318
227434,,952
289156,,588
313796,,367
107347,1.85,764
221339,1.8,555
81275,1.7,838
283488,1.85,697
280837,,488
277195,1.83,631
284061,,725
354634,1.68,328
100341,,358
248273,,260
230344,1.93,610
204529,1.78,466
413296,1.93,948
398073,1.91,1145
350454,,674
47969,,
50064,,343
253842,1.85,263
189604,,889
260195,,579
215329,,305
217835,1.83,559
37916,1.86,
205282,,498
106141,,
53483,1.83,398
199488,1.78,402
256098,,529
335085,,726
208166,,846
299625,,855
211014,1.64,290
326949,1.83,491
16822,1.88,84
38183,1.83,207
169496,1.96,29
308084,1.83,76
221012,1.85,22
131442,1.88,115
48632,1.91,63
101101,1.88,15
15894,1.8,19
87690,1.83,42
42379,1.8,67
39711,1.83,106
129368,1.8,60
185388,1.88,21
195840,1.96,33
192013,1.93,28
185388,1.88,21
238300,1.83,66
158896,1.96,8
167370,1.88,55
254742,1.85,32
16720,1.83,102
207575,1.83,153
339452,1.88,264
339452,1.88,276
187230,1.91,401
46390,1.83,233
182967,1.75,467
46390,1.83,233
49417,1.8,203
17017,1.85,270
106153,1.96,266
117866,1.85,486
207034,1.75,307
291263,1.91,315
153826,1.78,287
325141,1.91,312
200777,1.75,205
132558,1.83,223
56017,1.93,183
16683,1.83,231
132558,1.83,223
289146,2.03,198
245307,,572
390214,1.91,338
145122,1.83,218
51009,1.83,215
99131,1.76,66
60398,1.78,12
186312,1.84,4
90664,1.8,30
59702,1.85,14
186312,1.84,4
60398,1.78,12
258756,1.75,262
19728,1.76,22
252168,1.82,86
19847,1.8,45
53789,1.75,92
336222,,112
49171,1.7,132
72758,1.82,81
213943,1.7,100
264980,1.66,55
19202,1.64,94
19788,1.69,482
293868,,160
396293,,129
390986,,324
253356,1.74,148
256104,1.7,111
231208,,306
160190,,143
256104,1.7,111
45835,1.66,126
192013,1.93,28
167370,1.88,55
105607,1.96,157
334293,1.91,288
49660,1.8,456
36595,1.8,165
80613,,600
368344,,454
283488,1.85,697
369287,,835
422838,,599
297369,1.83,478
137948,,247
92879,1.71,203
46651,1.73,450
220801,1.78,140
141892,1.66,105
58423,1.64,190
26120,1.83,165
78785,,381
163492,1.85,1081
152864,1.8,619
115463,1.91,531
217835,1.83,559
305655,1.83,761
187218,1.83,407
250859,,374
207606,,789
383990,1.83,1394
280125,1.78,1019
215377,1.75,800
53483,1.83,398
405559,,1096
221339,1.8,558
212808,1.85,920
233686,,1344
94747,1.83,543
476537,,1237
54983,,730
205252,,696
215329,,345
305745,,546
211014,1.64,290
348712,,314
275530,,163
194356,,352
38180,1.83,477
326949,1.83,490
269909,1.75,311
452586,,1107
284014,,222
189311,1.75,199
238275,,237
99429,,383
377410,,1078
260195,,579
448232,,814
371934,,1277
280837,,488
281443,1.83,1020
407383,,984
37916,1.86,
330429,,1117
318710,,699
256098,,520
335085,,698
